"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 2.6","2021",8453,"United States Exclusive Economic Zone (Hawaii)","200NM","Hawaii","USA","Americas","United States","USA","Americas",23224,2322400,3767866918.91972,10491091166682.6
"RCP 2.6","2021",8454,"Wallis and Futuna Exclusive Economic Zone","200NM","Wallis and Futuna","WLF","Oceania","France","FRA","Europe",2639,263900,428151946.220683,1810022612190.91
"RCP 2.6","2021",8455,"New Zealand Exclusive Economic Zone","200NM","New Zealand","NZL","Oceania","New Zealand","NZL","Oceania",36744,3674400,5815661788.73394,20877891425517.2
"RCP 2.6","2021",8456,"United States Exclusive Economic Zone","200NM","United States","USA","Americas","United States","USA","Americas",23798,2379800,3875894747.95593,14301801105890.9
"RCP 2.6","2021",8457,"Belizean Exclusive Economic Zone","200NM","Belize","BLZ","Americas","Belize","BLZ","Americas",344,34400,57086786.3100948,300651490888.205
"RCP 2.6","2021",8459,"Jamaican Exclusive Economic Zone","200NM","Jamaica","JAM","Americas","Jamaica","JAM","Americas",2454,245400,398137505.125258,2084262167268.36
"RCP 2.6","2021",8460,"Guyanese Exclusive Economic Zone","200NM","Guyana","GUY","Americas","Guyana","GUY","Americas",337,33700,54674954.8603146,271789240286.551
"RCP 2.6","2021",8461,"Surinamese Exclusive Economic Zone","200NM","Suriname","SUR","Americas","Suriname","SUR","Americas",387,38700,62786965.9671862,306838609015.025
"RCP 2.6","2021",8462,"French Guiana Exclusive Economic Zone","200NM","French Guiana","GUF","Americas","France","FRA","Europe",798,79800,129467697.265671,436846636076.996
"RCP 2.6","2021",8463,"United States Exclusive Economic Zone (Alaska)","200NM","Alaska","USA","Americas","United States","USA","Americas",27844,2784400,5325621139.57082,13062545742608.4
"RCP 2.6","2021",8464,"Brazilian Exclusive Economic Zone","200NM","Brazil","BRA","Americas","Brazil","BRA","Americas",23064,2306400,3741188400.70803,18440369702090.8
"RCP 2.6","2021",8465,"Chilean Exclusive Economic Zone","200NM","Chile","CHL","Americas","Chile","CHL","Americas",22674,2267400,3781798952.78889,16791427260234.8
"RCP 2.6","2021",8466,"Argentinean Exclusive Economic Zone","200NM","Argentina","ARG","Americas","Argentina","ARG","Americas",8583,858300,1453672453.76321,5159019523588
"RCP 2.6","2021",8467,"Uruguayan Exclusive Economic Zone","200NM","Uruguay","URY","Americas","Uruguay","URY","Americas",524,52400,85013876.4000144,329279566067.682
"RCP 2.6","2021",8469,"Iranian Exclusive Economic Zone","200NM","Iran","IRN","Asia","Iran","IRN","Asia",450,45000,72888486.9755686,403894415693.112
"RCP 2.6","2021",8471,"Guinea Bissau Exclusive Economic Zone","200NM","Guinea-Bissau","GNB","Africa","Guinea-Bissau","GNB","Africa",782,78200,126871853.711472,692087118104.365
"RCP 2.6","2021",8472,"Guinean Exclusive Economic Zone","200NM","Guinea","GIN","Africa","Guinea","GIN","Africa",1035,103500,170558940.039452,874347028499.624
"RCP 2.6","2021",8473,"Ivory Coast Exclusive Economic Zone","200NM","Ivory Coast","CIV","Africa","Ivory Coast","CIV","Africa",1735,173500,319661269.331022,1006719406388.36
"RCP 2.6","2021",8474,"Nigerian Exclusive Economic Zone","200NM","Nigeria","NGA","Africa","Nigeria","NGA","Africa",1809,180900,327574565.072016,1265738348006.59
"RCP 2.6","2021",8475,"Cameroonian Exclusive Economic Zone","200NM","Cameroon","CMR","Africa","Cameroon","CMR","Africa",156,15600,28702678.0728932,109013996461.267
"RCP 2.6","2021",8476,"Gabonese Exclusive Economic Zone","200NM","Gabon","GAB","Africa","Gabon","GAB","Africa",1647,164700,303447902.356307,1042341486824
"RCP 2.6","2021",8477,"Democratic Republic of the Congo Exclusive Economic Zone","200NM","Democratic Republic of the Congo","COD","Africa","Democratic Republic of the Congo","COD","Africa",58,5800,10345822.1840867,32820672204.4134
"RCP 2.6","2021",8478,"Angolan Exclusive Economic Zone","200NM","Angola","AGO","Africa","Angola","AGO","Africa",3727,372700,631554103.950279,2759356660302.89
"RCP 2.6","2021",8479,"Tanzanian Exclusive Economic Zone","200NM","Tanzania","TZA","Africa","Tanzania","TZA","Africa",2187,218700,354819365.814564,1924779653864.07
"RCP 2.6","2021",8480,"Indian Exclusive Economic Zone","200NM","India","IND","Asia","India","IND","Asia",16496,1649600,2678008903.37737,14407344202186.6
"RCP 2.6","2021",8481,"Bangladeshi Exclusive Economic Zone","200NM","Bangladesh","BGD","Asia","Bangladesh","BGD","Asia",1124,112400,182358009.682474,996220476441.363
"RCP 2.6","2021",8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","Asia",4999,499900,822194180.752485,4427189369164.58
"RCP 2.6","2021",8483,"Malaysian Exclusive Economic Zone","200NM","Malaysia","MYS","Asia","Malaysia","MYS","Asia",3805,380500,641817482.526681,3080658295525.21
"RCP 2.6","2021",8484,"Vietnamese Exclusive Economic Zone","200NM","Vietnam","VNM","Asia","Vietnam","VNM","Asia",6724,672400,1090903253.65209,5983636029582.39
"RCP 2.6","2021",8485,"Singaporean Exclusive Economic Zone","200NM","Singapore","SGP","Asia","Singapore","SGP","Asia",7,700,1135681.55496202,6226322429.02629
"RCP 2.6","2021",8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","Asia",9173,917300,1383088477.86728,6932184306681.22
"RCP 2.6","2021",8487,"Japanese Exclusive Economic Zone","200NM","Japan","JPN","Asia","Japan","JPN","Asia",39962,3996200,6502970755.61905,25653181263097.8
"RCP 2.6","2021",8488,"Kiribati Exclusive Economic Zone (Gilbert Islands)","200NM","Gilbert Islands","KIR","Oceania","Kiribati","KIR","Oceania",10619,1061900,1722828918.87739,9102659776544.87
"RCP 2.6","2021",8489,"Antarctic 200NM zone beyond the coastline","200NM","Antarctica","ATA","Antarctica","Antarctica","ATA","Antarctica",17232,1723200,2996869601.7124,9034862956899.59
"RCP 2.6","2021",8490,"Egyptian Exclusive Economic Zone","200NM","Egypt","EGY","Africa","Egypt","EGY","Africa",790,79000,127797047.761189,711336319791.567
"RCP 2.6","2021",8492,"Indonesian Exclusive Economic Zone","200NM","Indonesia","IDN","Asia","Indonesia","IDN","Asia",51294,5129400,8899001367.99485,40076068626724.7
"RCP 2.6","2021",8493,"Canadian Exclusive Economic Zone","200NM","Canada","CAN","Americas","Canada","CAN","Americas",35417,3541700,6731639809.43389,18410032091854.9
"RCP 2.6","2021",8494,"Saint-Pierre and Miquelon Exclusive Economic Zone","200NM","Saint-Pierre and Miquelon","SPM","Americas","France","FRA","Europe",88,8800,17506062.6702151,44336403096.6446
"RCP 2.6","2021",8495,"Saint-Martin Exclusive Economic Zone","200NM","Collectivity of Saint Martin","MAF","Americas","France","FRA","Europe",11,1100,1784642.44351175,9713246514.18416
"RCP 2.6","2021",8758,"East Timorian Exclusive Economic Zone","200NM","East Timor","TLS","Asia","East Timor","TLS","Asia",730,73000,118435362.160325,653908873061.312
"RCP 2.6","2021",21787,"Chilean Exclusive Economic Zone (Easter Island)","200NM","Easter Island","CHL","Americas","Chile","CHL","Americas",7328,732800,1188896347.8231,5794299614057.23
"RCP 2.6","2021",21788,"Guernsey Exclusive Economic Zone","200NM","Guernsey","GGY","Europe","United Kingdom","GBR","Europe",1,100,145043.060611716,627381890.410814
"RCP 2.6","2021",21789,"Jersey Exclusive Economic Zone","200NM","Jersey","JEY","Europe","United Kingdom","GBR","Europe",12,1200,1740516.72734059,8419263964.92977
"RCP 2.6","2021",21790,"Monégasque Exclusive Economic Zone","200NM","Monaco","MCO","Europe","Monaco","MCO","Europe",3,300,486720.666412296,2679179463.86841
"RCP 2.6","2021",21791,"Oecussi Ambeno Exclusive Economic Zone","200NM","Oecusse","TLS","Asia","East Timor","TLS","Asia",17,1700,2758083.77633634,15735696193.921
"RCP 2.6","2021",21792,"Joint regime area Colombia / Jamaica","Joint regime","Jamaica","JAM","Americas","Jamaica","JAM","Americas",142,14200,23038111.5435153,111062019423.105
"RCP 2.6","2021",21796,"Joint regime area Japan / Korea","Joint regime","South Korea","KOR","Asia","South Korea","KOR","Asia",827,82700,134172663.707656,637038964622.391
"RCP 2.6","2021",21797,"Joint regime area Nigeria / Sao Tome and Principe","Joint regime","Sao Tome and Principe","STP","Africa","Sao Tome and Principe","STP","Africa",345,34500,63563768.2531426,220403578764.808
"RCP 2.6","2021",21803,"Sint-Maarten Exclusive Economic Zone","200NM","Sint-Maarten","SXM","Americas","Netherlands","NLD","Europe",6,600,973441.332824592,5261475919.73682
"RCP 2.6","2021",22756,"Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)","200NM","Islas San Félix and San Ambrosio","CHL","Americas","Chile","CHL","Americas",4534,453400,735597167.171117,3577961285662.45
"RCP 2.6","2021",26518,"Saba Exclusive Economic Zone","200NM","Saba","BES","Americas","Netherlands","NLD","Europe",98,9800,15899541.7694683,79268992278.368
"RCP 2.6","2021",26521,"Bruneian Exclusive Economic Zone","200NM","Brunei","BRN","Asia","Brunei","BRN","Asia",282,28200,47555954.563016,187950186830.863
"RCP 2.6","2021",26526,"Sint-Eustatius Exclusive Economic Zone","200NM","Sint-Eustatius","BES","Americas","Netherlands","NLD","Europe",23,2300,3731525.10916094,19734267089.6578
"RCP 2.6","2021",26582,"Overlapping claim: Sudan / Egypt","Overlapping claim","Sudan","SDN","Africa","Sudan","SDN","Africa",1,100,150216.747060594,578409652.930959
"RCP 2.6","2021",33176,"Overlapping claim: Kenya / Somalia","Overlapping claim","Kenya","KEN","Africa","Kenya","KEN","Africa",517,51700,83878194.8450524,438932304886.656
"RCP 2.6","2021",33177,"Guadeloupean Exclusive Economic Zone","200NM","Guadeloupe","GLP","Americas","France","FRA","Europe",865,86500,140337792.148879,593483899079.391
"RCP 2.6","2021",33178,"Martinican Exclusive Economic Zone","200NM","Martinique","MTQ","Americas","France","FRA","Europe",411,41100,66680731.2984846,309344724981.972
"RCP 2.6","2021",33179,"Puerto Rican Exclusive Economic Zone","200NM","Puerto Rico","PRI","Americas","United States","USA","Americas",1386,138600,224864947.882481,967834311219.204
"RCP 2.6","2021",33180,"Virgin Islander Exclusive Economic Zone","200NM","United States Virgin Islands","VIR","Americas","United States","USA","Americas",395,39500,64084887.7442857,300224993569.34
"RCP 2.6","2021",33181,"Svalvard Exclusive Economic Zone","200NM","Svalbard","SJM","Europe","Norway","NOR","Europe",678,67800,115396737.16648,161376499346.636
"RCP 2.6","2021",33183,"Colombian Exclusive Economic Zone (Quitasueño)","200NM","Quitasueño Bank","COL","Americas","Colombia","COL","Americas",28,2800,4542726.2198481,24085760948.1051
"RCP 2.6","2021",33184,"Colombian Exclusive Economic Zone (Serrana)","200NM","Serrana Bank","COL","Americas","Colombia","COL","Americas",36,3600,5840647.99694755,31766733598.4209
"RCP 2.6","2021",33185,"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","Overlapping claim","Guyana","GUY","Americas","Guyana","GUY","Americas",32,3200,5191687.10839782,26226825513.263
"RCP 2.6","2021",48943,"Overlapping claim: Canada / USA","Overlapping claim","Canada","CAN","Americas","Canada","CAN","Americas",250,25000,49733132.5858384,126884844993.649
"RCP 2.6","2021",48944,"Overlapping claim Mayotte: France / Comoros","Overlapping claim","Mayotte","MYT","Africa","France","FRA","Europe",674,67400,109349909.720629,525843439805.102
"RCP 2.6","2021",48945,"Overlapping claim Glorioso Islands: France / Madagascar","Overlapping claim","Madagascar","MDG","Africa","Madagascar","MDG","Africa",442,44200,71710178.184745,398911649585.945
"RCP 2.6","2021",48946,"Overlapping claim Ile Tromelin: Reunion / Mauritus","Overlapping claim","Réunion","REU","Africa","France","FRA","Europe",2759,275900,447620772.877175,1154836956825.65
"RCP 2.6","2021",48948,"Overlapping claim Matthew and Hunter Islands: New Caledonia / Vanuatu","Overlapping claim","New Caledonia","NCL","Oceania","France","FRA","Europe",1887,188700,309931743.689002,975271034923.228
"RCP 2.6","2021",48950,"Overlapping claim Kuril Islands: Japan / Russia","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",2139,213900,407269653.626135,1022110388764.48
"RCP 2.6","2021",48951,"Overlapping claim Navassa Island: USA / Haiti","Overlapping claim","Haiti","HTI","Americas","Haiti","HTI","Americas",141,14100,22875871.3213779,129759574897.815
"RCP 2.6","2021",48952,"Saint-Barthélemy Exclusive Economic Zone","200NM","Saint-Barthélemy","BLM","Americas","France","FRA","Europe",41,4100,6651849.10763471,35916762752.8682
"RCP 2.6","2021",48954,"Overlapping claim Senkaku Islands: Japan / China / Taiwan","Overlapping claim","Taiwan","TWN","Asia","Taiwan","TWN","Asia",737,73700,119571043.715287,626935273826.339
"RCP 2.6","2021",48955,"Overlapping claim Liancourt Rocks: Japan / South Korea","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",15,1500,2433603.33206148,11861871143.342
"RCP 2.6","2021",48957,"Guam Exclusive Economic Zone","200NM","Guam","GUM","Oceania","United States","USA","Americas",2094,209400,385804436.875596,748073730314.402
"RCP 2.6","2021",48962,"Joint regime area Peru / Ecuador","Joint regime","Peru","PER","Americas","Peru","PER","Americas",155,15500,27325490.2862502,109004388654.112
"RCP 2.6","2021",48964,"Joint regime area Senegal / Guinea Bissau","Joint regime","Senegal","SEN","Africa","Senegal","SEN","Africa",644,64400,104482703.056506,539438206638.418
"RCP 2.6","2021",48966,"Joint regime area Spain / France","Joint regime","France","FRA","Europe","France","FRA","Europe",25,2500,4056005.5534358,17080100204.2367
"RCP 2.6","2021",48967,"Joint regime area United Kingdom / Denmark (Faeroe Islands)","Joint regime","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",82,8200,16312467.488155,38805256286.237
"RCP 2.6","2021",48968,"Joint regime area Costa Rica / Ecuador (Galapagos)","Joint regime","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",87,8700,14114899.3259566,62886968612.1838
"RCP 2.6","2021",48972,"Joint regime area Honduras / Cayman Islands","Joint regime","Honduras","HND","Americas","Honduras","HND","Americas",20,2000,3244804.44274864,17477678729.7894
"RCP 2.6","2021",48974,"Joint regime area Ecuador / Colombia","Joint regime","Ecuador","ECU","Americas","Ecuador","ECU","Americas",182,18200,29527720.4290126,161841809650.683
"RCP 2.6","2021",48975,"Joint regime area Iceland / Norway (Jan Mayen)","Joint regime","Iceland","ISL","Europe","Iceland","ISL","Europe",323,32300,53680611.5946188,127015132105.446
"RCP 2.6","2021",48976,"Joint regime area Italy / France","Joint regime","France","FRA","Europe","France","FRA","Europe",1,100,162240.222137432,894579181.289469
"RCP 2.6","2021",48978,"Joint regime area United States / Russia","Joint regime","United States","USA","Americas","United States","USA","Americas",78,7800,15254827.8756043,16372274898.8694
"RCP 2.6","2021",48980,"Northern Mariana Exclusive Economic Zone","200NM","Northern Mariana Islands","MNP","Oceania","United States","USA","Americas",7678,767800,1312876318.3087,4036060753330.98
"RCP 2.6","2021",48982,"Overlapping claim: Puerto Rico / Dominican Republic","Overlapping claim","Puerto Rico","PRI","Americas","United States","USA","Americas",186,18600,30176681.3175624,84808580455.8413
"RCP 2.6","2021",48984,"Colombian Exclusive Economic Zone (Serranilla)","200NM","Serranilla Bank","COL","Americas","Colombia","COL","Americas",16,1600,2595843.55419891,12786962132.6315
"RCP 2.6","2021",48985,"Colombian Exclusive Economic Zone (Bajo Nuevo)","200NM","Bajo Nuevo Bank","COL","Americas","Colombia","COL","Americas",15,1500,2433603.33206148,12342993831.342
"RCP 2.6","2021",49003,"Overlapping claim South China Sea","Overlapping claim","China","CHN","Asia",NA,NA,"Asia",3409,340900,557763467.742303,2651105391043.42
"RCP 2.6","2051",3293,"Belgian Exclusive Economic Zone","200NM","Belgium","BEL","Europe","Belgium","BEL","Europe",38,3800,5623954.33223842,22289932309.5949
"RCP 2.6","2051",5668,"Dutch Exclusive Economic Zone","200NM","Netherlands","NLD","Europe","Netherlands","NLD","Europe",640,64000,109414972.716362,331624908051.037
"RCP 2.6","2051",5669,"German Exclusive Economic Zone","200NM","Germany","DEU","Europe","Germany","DEU","Europe",371,37100,70562838.8040648,221102154712.725
"RCP 2.6","2051",5670,"Albanian Exclusive Economic Zone","200NM","Albania","ALB","Europe","Albania","ALB","Europe",89,8900,14799312.9721943,75774438661.4929
"RCP 2.6","2051",5672,"Bulgarian Exclusive Economic Zone","200NM","Bulgaria","BGR","Europe","Bulgaria","BGR","Europe",272,27200,21341714.6977518,91843142498.523
"RCP 2.6","2051",5673,"Croatian Exclusive Economic Zone","200NM","Croatia","HRV","Europe","Croatia","HRV","Europe",248,24800,39146456.824166,178702861027.913
"RCP 2.6","2051",5674,"Danish Exclusive Economic Zone","200NM","Denmark","DNK","Europe","Denmark","DNK","Europe",211,21100,39191975.5586886,93292882178.94
"RCP 2.6","2051",5675,"Estonian Exclusive Economic Zone","200NM","Estonia","EST","Europe","Estonia","EST","Europe",187,18700,23525304.3372611,87128845713.8921
"RCP 2.6","2051",5676,"Finnish Exclusive Economic Zone","200NM","Finland","FIN","Europe","Finland","FIN","Europe",158,15800,19876995.108488,68999617291.3527
"RCP 2.6","2051",5677,"French Exclusive Economic Zone","200NM","France","FRA","Europe","France","FRA","Europe",2764,276400,428986550.262139,1836297219921
"RCP 2.6","2051",5678,"Georgian Exclusive Economic Zone","200NM","Georgia","GEO","Asia","Georgia","GEO","Asia",180,18000,20812675.4009265,86166607729.2168
"RCP 2.6","2051",5679,"Greek Exclusive Economic Zone","200NM","Greece","GRC","Europe","Greece","GRC","Europe",4722,472200,762505244.647981,3950110965648.81
"RCP 2.6","2051",5680,"Icelandic Exclusive Economic Zone","200NM","Iceland","ISL","Europe","Iceland","ISL","Europe",5194,519400,957858367.830707,1719808978090.45
"RCP 2.6","2051",5681,"Irish Exclusive Economic Zone","200NM","Ireland","IRL","Europe","Ireland","IRL","Europe",3934,393400,570599400.446491,1705383424908.14
"RCP 2.6","2051",5682,"Italian Exclusive Economic Zone","200NM","Italy","ITA","Europe","Italy","ITA","Europe",5096,509600,823564790.554791,4120664572439.86
"RCP 2.6","2051",5683,"Latvian Exclusive Economic Zone","200NM","Latvia","LVA","Europe","Latvia","LVA","Europe",197,19700,24783342.0023553,90954390859.3195
